ID,Name,DoB,count,source
http://www.wikidata.org/entity/Q80048,Al Capone,1899-01-17 00:00:00+00:00,105.0,Gangster
http://www.wikidata.org/entity/Q301646,John Gotti,1940-10-27 00:00:00+00:00,41.0,Gangster
http://www.wikidata.org/entity/Q315487,Bugsy Siegel,1906-02-28 00:00:00+00:00,34.0,Gangster
http://www.wikidata.org/entity/Q312167,Meyer Lansky,1902-07-04 00:00:00+00:00,32.0,Gangster
http://www.wikidata.org/entity/Q557801,Whitey Bulger,1929-09-03 00:00:00+00:00,31.0,Gangster
http://www.wikidata.org/entity/Q2073970,Nipsey Hussle,1985-08-15 00:00:00+00:00,29.0,Gangster
http://www.wikidata.org/entity/Q72733,Machine Gun Kelly,1895-07-18 00:00:00+00:00,25.0,Gangster
http://www.wikidata.org/entity/Q317713,"Stanley ""Tookie"" Williamp",1953-12-29 00:00:00+00:00,25.0,Gangster
http://www.wikidata.org/entity/Q706235,Albert Anastasia,1902-02-26 00:00:00+00:00,21.0,Gangster
http://www.wikidata.org/entity/Q2065710,Aslan Usoyan,1937-02-28 00:00:00+00:00,21.0,Gangster
http://www.wikidata.org/entity/Q945576,Sam Giancana,1908-06-15 00:00:00+00:00,20.0,Gangster
http://www.wikidata.org/entity/Q699442,Du Yuesheng,1888-08-22 00:00:00+00:00,19.0,Gangster
http://www.wikidata.org/entity/Q979329,Bugs Moran,1893-08-21 00:00:00+00:00,19.0,Gangster
http://www.wikidata.org/entity/Q288716,Louis Buchalter,1897-02-06 00:00:00+00:00,18.0,Gangster
http://www.wikidata.org/entity/Q291262,Enoch L. Johnson,1883-01-20 00:00:00+00:00,18.0,Gangster
http://www.wikidata.org/entity/Q717758,William T. Anderson,1839-01-01 00:00:00+00:00,18.0,Gangster
http://www.wikidata.org/entity/Q101440369,Jimmy Chérizier,1977-03-30 00:00:00+00:00,18.0,Gangster
http://www.wikidata.org/entity/Q711243,Frank James,1843-01-10 00:00:00+00:00,17.0,Gangster
http://www.wikidata.org/entity/Q733367,Vito Cascioferro,1862-01-22 00:00:00+00:00,17.0,Gangster
http://www.wikidata.org/entity/Q934293,Pretty Boy Floyd,1904-02-03 00:00:00+00:00,17.0,Gangster
http://www.wikidata.org/entity/Q7381393,Russell Bufalino,1903-10-29 00:00:00+00:00,16.0,Gangster
http://www.wikidata.org/entity/Q162160,Soapy Smith,1860-11-02 00:00:00+00:00,15.0,Gangster
http://www.wikidata.org/entity/Q640717,Joseph Colombo,1923-06-16 00:00:00+00:00,15.0,Gangster
http://www.wikidata.org/entity/Q960697,Raymond Washington,1953-08-14 00:00:00+00:00,15.0,Gangster
http://www.wikidata.org/entity/Q3052118,Santo Trafficante,1914-11-15 00:00:00+00:00,14.0,Gangster
http://www.wikidata.org/entity/Q1655816,John Roselli,1905-07-04 00:00:00+00:00,13.0,Gangster
http://www.wikidata.org/entity/Q2361508,Angelo Bruno,1910-05-21 00:00:00+00:00,13.0,Gangster
http://www.wikidata.org/entity/Q690707,Joe Adonis,1902-11-22 00:00:00+00:00,12.0,Gangster
http://www.wikidata.org/entity/Q1181113,Dean O'Banion,1892-07-08 00:00:00+00:00,12.0,Gangster
http://www.wikidata.org/entity/Q3778266,Emmett Dalton,1871-05-03 00:00:00+00:00,12.0,Gangster
http://www.wikidata.org/entity/Q4815838,Atique Ahmed,1962-08-10 00:00:00+00:00,12.0,Gangster
http://www.wikidata.org/entity/Q693635,John Franzese,1917-02-06 00:00:00+00:00,11.0,Gangster
http://www.wikidata.org/entity/Q925546,Gaetano Reina,1889-09-27 00:00:00+00:00,11.0,Gangster
http://www.wikidata.org/entity/Q1433029,John A. Gotti,1964-02-14 00:00:00+00:00,11.0,Gangster
http://www.wikidata.org/entity/Q1296033,Willie Moretti,1894-02-24 00:00:00+00:00,10.0,Gangster
http://www.wikidata.org/entity/Q2005004,Paul Ricca,1897-11-14 00:00:00+00:00,10.0,Gangster
http://www.wikidata.org/entity/Q2249024,Renato Vallanzasca,1950-05-04 00:00:00+00:00,10.0,Gangster
http://www.wikidata.org/entity/Q2736963,Johnny Stompanato,1925-10-09 00:00:00+00:00,10.0,Gangster
http://www.wikidata.org/entity/Q3376619,Peter Gotti,1939-10-15 00:00:00+00:00,10.0,Gangster
http://www.wikidata.org/entity/Q5486055,Frank Cullotta,1938-12-14 00:00:00+00:00,10.0,Gangster
http://www.wikidata.org/entity/Q185710,Jack McGurn,1902-07-02 00:00:00+00:00,9.0,Gangster
http://www.wikidata.org/entity/Q328838,Salvatore D'Aquila,1873-11-07 00:00:00+00:00,9.0,Gangster
http://www.wikidata.org/entity/Q381674,Mad Dog Coll,1908-07-20 00:00:00+00:00,9.0,Gangster
http://www.wikidata.org/entity/Q969341,Owney Madden,1891-12-18 00:00:00+00:00,9.0,Gangster
http://www.wikidata.org/entity/Q1043826,Carmine Persico,1933-08-08 00:00:00+00:00,9.0,Gangster
http://www.wikidata.org/entity/Q1109956,Dominick Napolitano,1930-06-16 00:00:00+00:00,9.0,Gangster
http://www.wikidata.org/entity/Q1310699,Thomas DeSimone,1950-05-24 00:00:00+00:00,9.0,Gangster
http://www.wikidata.org/entity/Q4502005,Huang Jinrong,1868-12-14 00:00:00+00:00,9.0,Gangster
http://www.wikidata.org/entity/Q328817,Frank Scalice,1893-03-31 00:00:00+00:00,8.0,Gangster
http://www.wikidata.org/entity/Q574013,Anthony Spilotro,1938-05-19 00:00:00+00:00,8.0,Gangster
http://www.wikidata.org/entity/Q716026,Jackie D'Amico,1937-01-24 00:00:00+00:00,8.0,Gangster
http://www.wikidata.org/entity/Q1871572,Louis Capone,1896-01-01 00:00:00+00:00,8.0,Gangster
http://www.wikidata.org/entity/Q3180297,Joseph Aiuppa,1907-12-01 00:00:00+00:00,8.0,Gangster
http://www.wikidata.org/entity/Q3876103,Nicodemo Scarfo,1929-03-08 00:00:00+00:00,8.0,Gangster
http://www.wikidata.org/entity/Q202354,Thomas Eboli,1911-06-13 00:00:00+00:00,7.0,Gangster
http://www.wikidata.org/entity/Q322553,Abner Zwillman,1904-07-27 00:00:00+00:00,7.0,Gangster
http://www.wikidata.org/entity/Q330481,Ignazio Lupo,1877-03-19 00:00:00+00:00,7.0,Gangster
http://www.wikidata.org/entity/Q536815,Pellegrino Morano,1877-01-01 00:00:00+00:00,7.0,Gangster
http://www.wikidata.org/entity/Q1748069,"Santo Trafficante, Sr.",1886-05-28 00:00:00+00:00,7.0,Gangster
http://www.wikidata.org/entity/Q3082615,Ralph Capone,1894-01-12 00:00:00+00:00,7.0,Gangster
http://www.wikidata.org/entity/Q3508796,Frank Capone,1895-07-16 00:00:00+00:00,7.0,Gangster
http://www.wikidata.org/entity/Q3630352,Abu Salem,1968-01-01 00:00:00+00:00,7.0,Gangster
http://www.wikidata.org/entity/Q6836678,Chhota Shakeel,1955-12-31 00:00:00+00:00,7.0,Gangster
http://www.wikidata.org/entity/Q472829,Peter Milano,1925-12-22 00:00:00+00:00,6.0,Gangster
http://www.wikidata.org/entity/Q967687,Nicholas Corozzo,1940-03-17 00:00:00+00:00,6.0,Gangster
http://www.wikidata.org/entity/Q986390,Tadamasa Goto,1942-09-16 00:00:00+00:00,6.0,Gangster
http://www.wikidata.org/entity/Q1093080,Ciro Terranova,1887-07-20 00:00:00+00:00,6.0,Gangster
http://www.wikidata.org/entity/Q1606737,Salvatore Montagna,1971-01-01 00:00:00+00:00,6.0,Gangster
http://www.wikidata.org/entity/Q1948511,Morris Levy,1927-08-27 00:00:00+00:00,6.0,Gangster
http://www.wikidata.org/entity/Q2852844,Anthony Corallo,1913-02-12 00:00:00+00:00,6.0,Gangster
http://www.wikidata.org/entity/Q2904493,Urke Nachalnik,1897-06-01 00:00:00+00:00,6.0,Gangster
http://www.wikidata.org/entity/Q3105047,Jackie DiNorscio,1940-07-20 00:00:00+00:00,6.0,Gangster
http://www.wikidata.org/entity/Q5094954,Rajendra Sadashiv Nikalje,1959-12-05 00:00:00+00:00,6.0,Gangster
http://www.wikidata.org/entity/Q6389267,Kenichi Yamamoto,1925-03-05 00:00:00+00:00,6.0,Gangster
http://www.wikidata.org/entity/Q6753387,Manya Surve,1944-08-08 00:00:00+00:00,6.0,Gangster
http://www.wikidata.org/entity/Q370823,Carmine Tramunti,1910-10-01 00:00:00+00:00,5.0,Gangster
http://www.wikidata.org/entity/Q442072,François Marcantoni,1920-05-28 00:00:00+00:00,5.0,Gangster
http://www.wikidata.org/entity/Q457554,Marcel Francisci,1919-11-30 00:00:00+00:00,5.0,Gangster
http://www.wikidata.org/entity/Q1173745,David Berman,1903-01-01 00:00:00+00:00,5.0,Gangster
http://www.wikidata.org/entity/Q2780657,James Coonan,1946-12-21 00:00:00+00:00,5.0,Gangster
http://www.wikidata.org/entity/Q2962892,Cheung Tze-keung,1955-04-07 00:00:00+00:00,5.0,Gangster
http://www.wikidata.org/entity/Q7372732,Roy Daugherty,1870-01-01 00:00:00+00:00,5.0,Gangster
http://www.wikidata.org/entity/Q12017331,František Mrázek,1958-02-01 00:00:00+00:00,5.0,Gangster
http://www.wikidata.org/entity/Q3178973,Jim Younger,1848-01-15 00:00:00+00:00,5.0,Gangster
http://www.wikidata.org/entity/Q3568550,William Bentvena,,5.0,Gangster
http://www.wikidata.org/entity/Q3761054,Gerlando Alberti,1927-09-18 00:00:00+00:00,5.0,Gangster
http://www.wikidata.org/entity/Q4151476,Larry Hoover,1950-11-30 00:00:00+00:00,5.0,Gangster
http://www.wikidata.org/entity/Q6419125,Kiyoshi Takayama,1947-09-05 00:00:00+00:00,5.0,Gangster
http://www.wikidata.org/entity/Q329643,John Scalise,1900-01-01 00:00:00+00:00,4.0,Gangster
http://www.wikidata.org/entity/Q624602,Park Choon-Geum,1891-04-17 00:00:00+00:00,4.0,Gangster
http://www.wikidata.org/entity/Q1332709,Marshall Joseph Caifano,1911-07-19 00:00:00+00:00,4.0,Gangster
http://www.wikidata.org/entity/Q1929781,Fred Burke,1893-05-29 00:00:00+00:00,4.0,Gangster
http://www.wikidata.org/entity/Q64139079,Sun Xiaoguo,1977-10-27 00:00:00+00:00,4.0,Gangster
http://www.wikidata.org/entity/Q97097387,Vikas Dubey,1964-01-01 00:00:00+00:00,4.0,Gangster
http://www.wikidata.org/entity/Q3185211,Joseph Lanza,1901-08-01 00:00:00+00:00,4.0,Gangster
http://www.wikidata.org/entity/Q3386025,Pierre Loutrel,1916-03-05 00:00:00+00:00,4.0,Gangster
http://www.wikidata.org/entity/Q3430778,Richard G. Gotti,1967-11-30 00:00:00+00:00,4.0,Gangster
http://www.wikidata.org/entity/Q3431294,Richard V. Gotti,1942-01-01 00:00:00+00:00,4.0,Gangster
http://www.wikidata.org/entity/Q3454674,Rédoine Faïd,1972-05-10 00:00:00+00:00,4.0,Gangster
http://www.wikidata.org/entity/Q485508,Charles Manson,1934-11-12 00:00:00+00:00,93.0,SerialKiller
http://www.wikidata.org/entity/Q43963,Jack the Ripper,,85.0,SerialKiller
http://www.wikidata.org/entity/Q192218,Ted Bundy,1946-11-24 00:00:00+00:00,73.0,SerialKiller
http://www.wikidata.org/entity/Q298364,Jeffrey Dahmer,1960-05-21 00:00:00+00:00,69.0,SerialKiller
http://www.wikidata.org/entity/Q44200,Billy the Kid,1859-09-17 00:00:00+00:00,64.0,SerialKiller
http://www.wikidata.org/entity/Q218148,Zodiac Killer,,54.0,SerialKiller
http://www.wikidata.org/entity/Q44496,Andréi Chikatilo,1936-10-16 00:00:00+00:00,47.0,SerialKiller
http://www.wikidata.org/entity/Q507748,Albert Fish,1870-05-19 00:00:00+00:00,46.0,SerialKiller
http://www.wikidata.org/entity/Q312308,Salvatore Riina,1930-11-16 00:00:00+00:00,44.0,SerialKiller
http://www.wikidata.org/entity/Q298252,John Wayne Gacy,1942-03-17 00:00:00+00:00,43.0,SerialKiller
http://www.wikidata.org/entity/Q264849,Aileen Wuornos,1956-02-29 00:00:00+00:00,41.0,SerialKiller
http://www.wikidata.org/entity/Q309643,Ed Gein,1906-08-27 00:00:00+00:00,41.0,SerialKiller
http://www.wikidata.org/entity/Q382035,Richard Ramirez,1960-02-29 00:00:00+00:00,36.0,SerialKiller
http://www.wikidata.org/entity/Q360680,H. H. Holmes,1861-05-16 00:00:00+00:00,36.0,SerialKiller
http://www.wikidata.org/entity/Q310260,Harold Shipman,1946-01-14 00:00:00+00:00,35.0,SerialKiller
http://www.wikidata.org/entity/Q549242,Edmund Kemper,1948-12-18 00:00:00+00:00,34.0,SerialKiller
http://www.wikidata.org/entity/Q462125,Andrew Cunanan,1969-08-31 00:00:00+00:00,33.0,SerialKiller
http://www.wikidata.org/entity/Q317496,Alexander Pichushkin,1974-04-09 00:00:00+00:00,31.0,SerialKiller
http://www.wikidata.org/entity/Q357498,Gary Ridgway,1949-02-18 00:00:00+00:00,31.0,SerialKiller
http://www.wikidata.org/entity/Q365456,Dennis Rader,1945-03-09 00:00:00+00:00,31.0,SerialKiller
http://www.wikidata.org/entity/Q548992,Luis Alfredo Garavito,1957-01-25 00:00:00+00:00,30.0,SerialKiller
http://www.wikidata.org/entity/Q352717,David Berkowitz,1953-06-01 00:00:00+00:00,28.0,SerialKiller
http://www.wikidata.org/entity/Q4045981,Joseph James DeAngelo,1945-11-08 00:00:00+00:00,27.0,SerialKiller
http://www.wikidata.org/entity/Q459307,Pedro López,1948-10-14 00:00:00+00:00,26.0,SerialKiller
http://www.wikidata.org/entity/Q60291,Peter Kürten,1883-05-26 00:00:00+00:00,26.0,SerialKiller
http://www.wikidata.org/entity/Q238111,Susan Atkins,1948-05-07 00:00:00+00:00,26.0,SerialKiller
http://www.wikidata.org/entity/Q2915508,Charles Sobhraj,1944-04-06 00:00:00+00:00,25.0,SerialKiller
http://www.wikidata.org/entity/Q534708,Henri Désiré Landru,1869-04-12 00:00:00+00:00,25.0,SerialKiller
http://www.wikidata.org/entity/Q131004,John Bodkin Adams,1899-01-21 00:00:00+00:00,25.0,SerialKiller
http://www.wikidata.org/entity/Q36789,Henry Lee Lucas,1936-08-23 00:00:00+00:00,24.0,SerialKiller
http://www.wikidata.org/entity/Q285374,Dennis Nilsen,1945-11-23 00:00:00+00:00,24.0,SerialKiller
http://www.wikidata.org/entity/Q488188,Anatoly Onoprienko,1959-07-25 00:00:00+00:00,23.0,SerialKiller
http://www.wikidata.org/entity/Q529509,Richard Chase,1950-05-23 00:00:00+00:00,23.0,SerialKiller
http://www.wikidata.org/entity/Q716583,Carl Panzram,1891-06-28 00:00:00+00:00,23.0,SerialKiller
http://www.wikidata.org/entity/Q461408,Tsutomu Miyazaki,1962-08-21 00:00:00+00:00,22.0,SerialKiller
http://www.wikidata.org/entity/Q730962,Robert Hansen,1939-02-15 00:00:00+00:00,22.0,SerialKiller
http://www.wikidata.org/entity/Q944611,Dean Corll,1939-12-24 00:00:00+00:00,22.0,SerialKiller
http://www.wikidata.org/entity/Q44556,Jack Unterweger,1950-08-16 00:00:00+00:00,22.0,SerialKiller
http://www.wikidata.org/entity/Q2658592,Rodney Alcala,1943-08-23 00:00:00+00:00,21.0,SerialKiller
http://www.wikidata.org/entity/Q1383283,Herbert Mullin,1947-04-18 00:00:00+00:00,21.0,SerialKiller
http://www.wikidata.org/entity/Q62801,Karl Denke,1860-08-12 00:00:00+00:00,21.0,SerialKiller
http://www.wikidata.org/entity/Q269709,Belle Gunness,1859-11-11 00:00:00+00:00,21.0,SerialKiller
http://www.wikidata.org/entity/Q483939,Yoo Young-chul,1970-04-18 00:00:00+00:00,20.0,SerialKiller
http://www.wikidata.org/entity/Q952917,Robert Pickton,1949-10-24 00:00:00+00:00,20.0,SerialKiller
http://www.wikidata.org/entity/Q202048,Darya Nikolayevna Saltykova,1730-01-01 00:00:00+00:00,20.0,SerialKiller
http://www.wikidata.org/entity/Q278475,The Axeman of New Orleans,,20.0,SerialKiller
http://www.wikidata.org/entity/Q290622,Delphine LaLaurie,1787-03-19 00:00:00+00:00,20.0,SerialKiller
http://www.wikidata.org/entity/Q949380,John Haigh,1909-07-24 00:00:00+00:00,19.0,SerialKiller
http://www.wikidata.org/entity/Q153355,Michel Fourniret,1942-04-04 00:00:00+00:00,19.0,SerialKiller
http://www.wikidata.org/entity/Q25390527,Samuel Little,1940-06-07 00:00:00+00:00,19.0,SerialKiller
http://www.wikidata.org/entity/Q516028,Leonarda Cianciulli,1894-04-14 00:00:00+00:00,18.0,SerialKiller
http://www.wikidata.org/entity/Q577052,Fred West,1941-09-29 00:00:00+00:00,18.0,SerialKiller
http://www.wikidata.org/entity/Q660912,Amelia Dyer,1838-01-01 00:00:00+00:00,18.0,SerialKiller
http://www.wikidata.org/entity/Q718895,Yang Xinhai,1968-07-17 00:00:00+00:00,18.0,SerialKiller
http://www.wikidata.org/entity/Q920200,Charles Starkweather,1938-11-24 00:00:00+00:00,18.0,SerialKiller
http://www.wikidata.org/entity/Q1945341,Monster of Florence,2000-01-01 00:00:00+00:00,18.0,SerialKiller
http://www.wikidata.org/entity/Q1100720,Cleveland Torso Murderer,,18.0,SerialKiller
http://www.wikidata.org/entity/Q1385693,Jerry Brudos,1939-01-31 00:00:00+00:00,18.0,SerialKiller
http://www.wikidata.org/entity/Q63984,Baby Face Nelson,1908-12-06 00:00:00+00:00,18.0,SerialKiller
http://www.wikidata.org/entity/Q279173,Béla Kiss,1877-07-28 00:00:00+00:00,18.0,SerialKiller
http://www.wikidata.org/entity/Q292650,Mary Ann Cotton,1832-10-15 00:00:00+00:00,18.0,SerialKiller
http://www.wikidata.org/entity/Q2992264,Serhiy Tkach,1952-09-15 00:00:00+00:00,17.0,SerialKiller
http://www.wikidata.org/entity/Q1066396,"Charles ""Tex"" Watson",1945-12-02 00:00:00+00:00,17.0,SerialKiller
http://www.wikidata.org/entity/Q1372199,William Bonin,1947-01-08 00:00:00+00:00,17.0,SerialKiller
http://www.wikidata.org/entity/Q1699615,John Christie,1899-04-08 00:00:00+00:00,17.0,SerialKiller
http://www.wikidata.org/entity/Q62256,Bruno Lüdke,1908-04-03 00:00:00+00:00,17.0,SerialKiller
http://www.wikidata.org/entity/Q69013,Fritz Honka,1935-07-31 00:00:00+00:00,17.0,SerialKiller
http://www.wikidata.org/entity/Q288907,Beverley Allitt,1968-10-04 00:00:00+00:00,17.0,SerialKiller
http://www.wikidata.org/entity/Q16734632,Mikhail Popkov,1964-03-07 00:00:00+00:00,17.0,SerialKiller
http://www.wikidata.org/entity/Q447564,Jane Toppan,1854-03-31 00:00:00+00:00,16.0,SerialKiller
http://www.wikidata.org/entity/Q717983,Charles Ng,1960-12-24 00:00:00+00:00,16.0,SerialKiller
http://www.wikidata.org/entity/Q723693,Ottis Toole,1947-03-05 00:00:00+00:00,16.0,SerialKiller
http://www.wikidata.org/entity/Q2157710,Bobby Joe Long,1953-10-14 00:00:00+00:00,16.0,SerialKiller
http://www.wikidata.org/entity/Q2422185,Thug Behram,1765-01-01 00:00:00+00:00,16.0,SerialKiller
http://www.wikidata.org/entity/Q1240701,Donato Bilancia,1951-07-10 00:00:00+00:00,16.0,SerialKiller
http://www.wikidata.org/entity/Q1273914,Vlado Taneski,1952-01-01 00:00:00+00:00,16.0,SerialKiller
http://www.wikidata.org/entity/Q1329737,Robert Berdella,1949-01-31 00:00:00+00:00,16.0,SerialKiller
http://www.wikidata.org/entity/Q63443,Eugen Weidmann,1908-02-05 00:00:00+00:00,16.0,SerialKiller
http://www.wikidata.org/entity/Q320445,Pierre François Lacenaire,1803-12-20 00:00:00+00:00,16.0,SerialKiller
http://www.wikidata.org/entity/Q3807464,Javed Iqbal,1961-01-01 00:00:00+00:00,16.0,SerialKiller
http://www.wikidata.org/entity/Q1988804,Bijeh,1982-02-07 00:00:00+00:00,15.0,SerialKiller
http://www.wikidata.org/entity/Q1352339,Danny Rolling,1954-05-26 00:00:00+00:00,15.0,SerialKiller
http://www.wikidata.org/entity/Q1391118,Moses Sithole,1964-11-17 00:00:00+00:00,15.0,SerialKiller
http://www.wikidata.org/entity/Q63976,Carl Großmann,1863-01-01 00:00:00+00:00,15.0,SerialKiller
http://www.wikidata.org/entity/Q66350328,Baba Anujka,1838-01-01 00:00:00+00:00,15.0,SerialKiller
http://www.wikidata.org/entity/Q121598445,Lucy Letby,1990-01-04 00:00:00+00:00,15.0,SerialKiller
http://www.wikidata.org/entity/Q2745288,Kenneth Bianchi,1951-05-22 00:00:00+00:00,14.0,SerialKiller
http://www.wikidata.org/entity/Q3566872,Wayne Williams,1958-05-27 00:00:00+00:00,14.0,SerialKiller
http://www.wikidata.org/entity/Q445811,Velma Barfield,1932-10-29 00:00:00+00:00,14.0,SerialKiller
http://www.wikidata.org/entity/Q531794,Ángel Maturino Reséndiz,1959-08-01 00:00:00+00:00,14.0,SerialKiller
http://www.wikidata.org/entity/Q555742,Hiroshi Maeue,1968-08-08 00:00:00+00:00,14.0,SerialKiller
http://www.wikidata.org/entity/Q720063,Juan Vallejo Corona,1934-02-07 00:00:00+00:00,14.0,SerialKiller
http://www.wikidata.org/entity/Q931994,Dagmar Overby,1887-04-23 00:00:00+00:00,14.0,SerialKiller
http://www.wikidata.org/entity/Q1999429,Pedro Rodrigues Filho,1954-06-17 00:00:00+00:00,14.0,SerialKiller
http://www.wikidata.org/entity/Q2185638,Maria Swanenburg,1839-09-09 00:00:00+00:00,14.0,SerialKiller
http://www.wikidata.org/entity/Q2628944,Daniel Camargo Barbosa,1930-01-22 00:00:00+00:00,14.0,SerialKiller
http://www.wikidata.org/entity/Q2640102,Sergey Golovkin,1959-11-26 00:00:00+00:00,14.0,SerialKiller
http://www.wikidata.org/entity/Q1382865,Joel Rifkin,1959-01-20 00:00:00+00:00,14.0,SerialKiller
http://www.wikidata.org/entity/Q1395551,Rosemary West,1953-11-29 00:00:00+00:00,14.0,SerialKiller
http://www.wikidata.org/entity/Q1546808,Grim Sleeper,1952-08-30 00:00:00+00:00,14.0,SerialKiller
http://www.wikidata.org/entity/Q93839,Gary M. Heidnik,1943-11-22 00:00:00+00:00,14.0,SerialKiller
http://www.wikidata.org/entity/Q117026,Thomas Neill Cream,1850-05-27 00:00:00+00:00,14.0,SerialKiller
http://www.wikidata.org/entity/Q5525808,Gary Ray Bowles,1962-01-25 00:00:00+00:00,14.0,SerialKiller
http://www.wikidata.org/entity/Q400815,Ahmad Suradji,1949-01-10 00:00:00+00:00,13.0,SerialKiller
http://www.wikidata.org/entity/Q563618,William Palmer,1824-08-06 00:00:00+00:00,13.0,SerialKiller
http://www.wikidata.org/entity/Q607935,Arthur Shawcross,1945-06-06 00:00:00+00:00,13.0,SerialKiller
,Adolf Hitler,1889-04-20,,Dictator
,Joseph Stalin,1878-12-18,,Dictator
,Mao Zedong,1893-12-26,,Dictator
,Benito Mussolini,1883-07-29,,Dictator
,Francisco Franco,1892-12-04,,Dictator
,Fidel Castro,1926-08-13,,Dictator
,Augusto Pinochet,1915-11-25,,Dictator
,Pol Pot,1925-05-19,,Dictator
,Idi Amin,1928-05-30,,Dictator
,Nicolae Ceaușescu,1918-01-26,,Dictator
,Muammar Gaddafi,1942-06-07,,Dictator
,Saddam Hussein,1937-04-28,,Dictator
,Kim Il-sung,1912-04-15,,Dictator
,Kim Jong-il,1941-02-16,,Dictator
,Robert Mugabe,1924-02-21,,Dictator
,Ferdinand Marcos,1917-09-11,,Dictator
,Hosni Mubarak,1928-05-04,,Dictator
,Mobutu Sese Seko,1930-10-14,,Dictator
,Jean-Claude Duvalier,1951-07-03,,Dictator
,Omar al-Bashir,1944-01-01,,Dictator
,Slobodan Milošević,1941-08-20,,Dictator
,Suharto,1921-06-08,,Dictator
,Anastasio Somoza Debayle,1925-12-05,,Dictator
,Rafael Trujillo,1891-10-24,,Dictator
,António de Oliveira Salazar,1889-04-28,,Dictator
,Alfredo Stroessner,1912-11-03,,Dictator
,Fulgencio Batista,1901-01-16,,Dictator
,Jorge Rafael Videla,1925-08-02,,Dictator
,Georgios Papadopoulos,1919-05-05,,Dictator
,Manuel Noriega,1934-02-11,,Dictator
